piste;nimi;x_gk25;y_gk25;suunta;aika;vuosi;ha;pa;ka;ra;la;mp;rv;autot
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;1630;2017;289;29;1;0;0;8;0;319
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;1645;2017;288;12;1;2;0;4;0;303
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;1700;2017;245;18;4;1;0;3;0;268
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;1715;2017;238;20;0;0;0;10;0;258
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;1730;2017;225;11;5;1;0;6;0;242
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;1745;2017;213;15;0;3;0;4;0;231
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;1800;2017;807;37;3;2;0;7;0;849
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;1900;2017;493;36;5;3;0;7;0;537
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;2000;2017;410;25;5;0;0;3;0;440
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;2100;2017;288;17;3;0;0;0;0;308
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;2200;2017;170;10;2;0;0;0;0;182
C10;TAMMISTON KAUPPATIE;25498451;6683675;1;2300;2017;84;5;1;0;0;0;0;90
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;0;2017;37;2;0;0;0;0;0;39
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;100;2017;25;2;0;0;0;0;0;27
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;200;2017;17;1;0;0;0;0;0;18
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;300;2017;17;1;0;0;0;0;0;18
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;400;2017;32;2;0;0;0;0;0;34
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;500;2017;116;7;2;0;1;0;0;126
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;600;2017;59;6;2;0;1;0;0;68
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;615;2017;91;10;3;0;1;0;0;105
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;630;2017;127;13;4;2;1;1;0;147
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;645;2017;142;16;4;1;1;1;0;164
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;700;2017;72;16;3;0;1;1;0;92
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;715;2017;103;7;2;0;1;2;0;113
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;730;2017;122;19;4;0;1;3;0;146
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;745;2017;155;16;1;0;1;3;0;173
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;800;2017;149;10;5;1;1;2;0;166
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;815;2017;132;12;3;0;1;0;0;148
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;830;2017;95;18;4;0;1;4;0;118
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;845;2017;113;10;4;1;2;1;0;130
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;900;2017;377;55;16;1;4;2;0;453
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1000;2017;429;68;22;1;3;0;0;523
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1100;2017;444;64;17;5;4;7;0;534
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1200;2017;432;52;14;7;4;10;0;509
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1300;2017;449;71;12;3;3;17;0;538
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1400;2017;450;65;15;3;3;8;0;536
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1500;2017;146;17;5;0;2;1;0;170
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1515;2017;140;20;4;0;1;3;0;165
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1530;2017;157;17;2;0;1;4;0;177
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1545;2017;197;24;2;0;1;8;0;224
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1600;2017;207;26;4;1;0;5;0;238
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1615;2017;182;22;2;1;2;4;0;209
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1630;2017;188;26;1;0;2;6;0;217
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1645;2017;187;11;2;2;1;3;0;203
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1700;2017;182;11;4;1;0;2;0;198
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1715;2017;183;14;1;0;1;7;0;199
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1730;2017;172;12;2;1;2;7;0;189
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1745;2017;153;14;0;3;1;3;0;171
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1800;2017;618;32;3;2;4;6;0;659
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;1900;2017;387;29;4;2;3;7;0;425
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;2000;2017;321;20;4;0;2;3;0;347
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;2100;2017;226;13;3;0;2;0;0;244
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;2200;2017;133;8;1;0;1;0;0;143
C10;TAMMISTON KAUPPATIE;25498451;6683675;2;2300;2017;66;4;1;0;1;0;0;72
C11;SUUTARILANTIE;25500653;6685458;1;0;2017;29;3;1;0;1;0;0;34
C11;SUUTARILANTIE;25500653;6685458;1;100;2017;18;2;1;0;0;0;0;21
C11;SUUTARILANTIE;25500653;6685458;1;200;2017;13;1;0;0;0;0;0;14
C11;SUUTARILANTIE;25500653;6685458;1;300;2017;10;1;0;0;0;0;0;11
C11;SUUTARILANTIE;25500653;6685458;1;400;2017;15;2;1;0;0;0;0;18
C11;SUUTARILANTIE;25500653;6685458;1;500;2017;35;4;1;0;1;0;0;41
C11;SUUTARILANTIE;25500653;6685458;1;600;2017;21;6;1;1;2;0;0;31
C11;SUUTARILANTIE;25500653;6685458;1;615;2017;30;5;3;2;2;1;0;42
C11;SUUTARILANTIE;25500653;6685458;1;630;2017;33;4;4;1;1;0;0;43
C11;SUUTARILANTIE;25500653;6685458;1;645;2017;45;5;2;2;3;1;0;57
C11;SUUTARILANTIE;25500653;6685458;1;700;2017;83;24;10;2;2;1;0;121
C11;SUUTARILANTIE;25500653;6685458;1;715;2017;57;30;5;3;2;1;0;97
C11;SUUTARILANTIE;25500653;6685458;1;730;2017;75;29;3;1;2;0;0;110
C11;SUUTARILANTIE;25500653;6685458;1;745;2017;98;33;8;1;0;0;0;140
C11;SUUTARILANTIE;25500653;6685458;1;800;2017;98;21;7;0;1;1;0;127
C11;SUUTARILANTIE;25500653;6685458;1;815;2017;73;32;9;2;0;0;0;116
C11;SUUTARILANTIE;25500653;6685458;1;830;2017;67;19;7;0;1;2;0;94
C11;SUUTARILANTIE;25500653;6685458;1;845;2017;60;15;10;0;0;1;0;85
C11;SUUTARILANTIE;25500653;6685458;1;900;2017;185;87;23;6;3;1;0;304
C11;SUUTARILANTIE;25500653;6685458;1;1000;2017;156;54;14;5;3;2;0;232
C11;SUUTARILANTIE;25500653;6685458;1;1100;2017;236;97;28;6;3;2;0;370
C11;SUUTARILANTIE;25500653;6685458;1;1200;2017;259;82;35;10;1;4;0;387
C11;SUUTARILANTIE;25500653;6685458;1;1300;2017;275;90;17;3;5;2;0;390
C11;SUUTARILANTIE;25500653;6685458;1;1400;2017;334;70;20;4;3;6;0;431
C11;SUUTARILANTIE;25500653;6685458;1;1500;2017;74;25;7;1;1;3;0;108
C11;SUUTARILANTIE;25500653;6685458;1;1515;2017;99;14;2;3;1;0;0;119
C11;SUUTARILANTIE;25500653;6685458;1;1530;2017;113;11;3;0;0;1;0;127
C11;SUUTARILANTIE;25500653;6685458;1;1545;2017;157;19;4;0;0;1;0;180
C11;SUUTARILANTIE;25500653;6685458;1;1600;2017;99;10;5;1;1;2;0;116
C11;SUUTARILANTIE;25500653;6685458;1;1615;2017;104;10;5;0;0;4;0;119
C11;SUUTARILANTIE;25500653;6685458;1;1630;2017;130;19;5;0;2;3;0;156
C11;SUUTARILANTIE;25500653;6685458;1;1645;2017;104;8;2;0;0;3;0;114
C11;SUUTARILANTIE;25500653;6685458;1;1700;2017;90;8;2;0;0;3;0;100
C11;SUUTARILANTIE;25500653;6685458;1;1715;2017;79;10;1;0;0;4;0;90
C11;SUUTARILANTIE;25500653;6685458;1;1730;2017;78;7;3;0;0;3;0;88
C11;SUUTARILANTIE;25500653;6685458;1;1745;2017;61;2;1;0;0;8;0;64
C11;SUUTARILANTIE;25500653;6685458;1;1800;2017;198;9;0;0;5;3;0;212
C11;SUUTARILANTIE;25500653;6685458;1;1900;2017;211;16;4;1;6;2;0;238
C11;SUUTARILANTIE;25500653;6685458;1;2000;2017;223;23;7;1;6;0;0;260
C11;SUUTARILANTIE;25500653;6685458;1;2100;2017;154;16;5;1;4;0;0;180
C11;SUUTARILANTIE;25500653;6685458;1;2200;2017;77;8;3;0;2;0;0;90
C11;SUUTARILANTIE;25500653;6685458;1;2300;2017;47;5;2;0;1;0;0;55
C11;SUUTARILANTIE;25500653;6685458;2;0;2017;18;2;1;0;1;0;0;22
C11;SUUTARILANTIE;25500653;6685458;2;100;2017;9;1;0;0;0;0;0;10
C11;SUUTARILANTIE;25500653;6685458;2;200;2017;6;1;0;0;0;0;0;7
C11;SUUTARILANTIE;25500653;6685458;2;300;2017;11;1;1;0;1;0;0;14
C11;SUUTARILANTIE;25500653;6685458;2;400;2017;22;3;0;0;0;0;0;25
C11;SUUTARILANTIE;25500653;6685458;2;500;2017;111;10;4;0;4;0;0;129
C11;SUUTARILANTIE;25500653;6685458;2;600;2017;39;10;6;6;4;0;0;65
C11;SUUTARILANTIE;25500653;6685458;2;615;2017;61;20;5;8;5;1;0;99
C11;SUUTARILANTIE;25500653;6685458;2;630;2017;68;21;9;2;5;1;0;105
C11;SUUTARILANTIE;25500653;6685458;2;645;2017;80;24;8;5;3;2;0;120
C11;SUUTARILANTIE;25500653;6685458;2;700;2017;98;17;4;3;0;0;0;122
C11;SUUTARILANTIE;25500653;6685458;2;715;2017;97;27;13;1;1;0;0;139
C11;SUUTARILANTIE;25500653;6685458;2;730;2017;127;28;5;2;0;2;0;162
C11;SUUTARILANTIE;25500653;6685458;2;745;2017;113;28;4;2;1;1;0;148
C11;SUUTARILANTIE;25500653;6685458;2;800;2017;122;31;5;0;0;0;0;158
C11;SUUTARILANTIE;25500653;6685458;2;815;2017;91;23;7;2;2;1;0;125
C11;SUUTARILANTIE;25500653;6685458;2;830;2017;72;30;6;1;0;2;0;109
C11;SUUTARILANTIE;25500653;6685458;2;845;2017;93;19;2;2;1;0;0;117
C11;SUUTARILANTIE;25500653;6685458;2;900;2017;260;86;38;5;5;3;0;394
C11;SUUTARILANTIE;25500653;6685458;2;1000;2017;273;87;31;13;4;4;0;408
C11;SUUTARILANTIE;25500653;6685458;2;1100;2017;284;109;16;4;1;2;0;414
C11;SUUTARILANTIE;25500653;6685458;2;1200;2017;244;94;32;4;2;5;0;376
C11;SUUTARILANTIE;25500653;6685458;2;1300;2017;259;106;39;9;1;4;0;414
C11;SUUTARILANTIE;25500653;6685458;2;1400;2017;334;121;32;7;4;3;0;498
C11;SUUTARILANTIE;25500653;6685458;2;1500;2017;107;40;5;0;0;2;0;152
C11;SUUTARILANTIE;25500653;6685458;2;1515;2017;121;26;7;0;0;2;0;154
C11;SUUTARILANTIE;25500653;6685458;2;1530;2017;110;21;3;3;1;1;0;138
C11;SUUTARILANTIE;25500653;6685458;2;1545;2017;135;26;6;2;0;1;0;169
C11;SUUTARILANTIE;25500653;6685458;2;1600;2017;128;23;2;1;1;1;0;155
C11;SUUTARILANTIE;25500653;6685458;2;1615;2017;137;19;2;0;0;0;0;158
C11;SUUTARILANTIE;25500653;6685458;2;1630;2017;91;19;2;0;2;0;0;114
C11;SUUTARILANTIE;25500653;6685458;2;1645;2017;105;16;4;0;0;2;0;125
C11;SUUTARILANTIE;25500653;6685458;2;1700;2017;109;11;3;0;3;1;0;126
C11;SUUTARILANTIE;25500653;6685458;2;1715;2017;99;6;2;0;1;3;0;108
C11;SUUTARILANTIE;25500653;6685458;2;1730;2017;70;12;6;0;3;4;0;91
C11;SUUTARILANTIE;25500653;6685458;2;1745;2017;82;10;0;0;2;4;0;94
C11;SUUTARILANTIE;25500653;6685458;2;1800;2017;295;25;3;0;8;9;0;331
C11;SUUTARILANTIE;25500653;6685458;2;1900;2017;209;20;4;0;6;5;0;239
C11;SUUTARILANTIE;25500653;6685458;2;2000;2017;111;12;4;1;4;0;0;132
C11;SUUTARILANTIE;25500653;6685458;2;2100;2017;81;9;2;1;2;0;0;95
C11;SUUTARILANTIE;25500653;6685458;2;2200;2017;35;4;1;0;1;0;0;41
C11;SUUTARILANTIE;25500653;6685458;2;2300;2017;25;3;1;0;1;0;0;30
C12;TIKKURITIE;25501584;6685407;1;0;2017;42;4;1;0;1;0;0;48
C12;TIKKURITIE;25501584;6685407;1;100;2017;16;1;0;0;0;0;0;17
C12;TIKKURITIE;25501584;6685407;1;200;2017;19;2;0;0;0;0;0;21
C12;TIKKURITIE;25501584;6685407;1;300;2017;19;2;0;0;1;0;0;22
C12;TIKKURITIE;25501584;6685407;1;400;2017;26;2;0;0;1;0;0;29
C12;TIKKURITIE;25501584;6685407;1;500;2017;48;4;1;0;1;0;0;54
C12;TIKKURITIE;25501584;6685407;1;600;2017;17;11;2;1;3;0;0;34
C12;TIKKURITIE;25501584;6685407;1;615;2017;25;10;3;0;3;1;0;41
C12;TIKKURITIE;25501584;6685407;1;630;2017;31;9;2;2;4;1;0;48
C12;TIKKURITIE;25501584;6685407;1;645;2017;39;15;2;1;3;1;0;60
C12;TIKKURITIE;25501584;6685407;1;700;2017;88;22;4;0;2;0;0;116
C12;TIKKURITIE;25501584;6685407;1;715;2017;78;20;3;0;1;0;0;102
C12;TIKKURITIE;25501584;6685407;1;730;2017;56;16;4;0;3;3;0;79
C12;TIKKURITIE;25501584;6685407;1;745;2017;83;24;7;1;1;1;0;116
C12;TIKKURITIE;25501584;6685407;1;800;2017;93;18;3;1;2;1;0;117
C12;TIKKURITIE;25501584;6685407;1;815;2017;85;15;5;0;1;0;0;106
C12;TIKKURITIE;25501584;6685407;1;830;2017;62;12;6;0;2;0;0;82
C12;TIKKURITIE;25501584;6685407;1;845;2017;63;13;5;0;2;2;0;83
C12;TIKKURITIE;25501584;6685407;1;900;2017;228;48;16;4;6;4;0;302
C12;TIKKURITIE;25501584;6685407;1;1000;2017;248;49;14;1;5;5;0;317
C12;TIKKURITIE;25501584;6685407;1;1100;2017;273;58;18;2;4;1;0;355
C12;TIKKURITIE;25501584;6685407;1;1200;2017;317;67;17;1;4;8;0;406
C12;TIKKURITIE;25501584;6685407;1;1300;2017;289;72;14;1;5;6;0;381
C12;TIKKURITIE;25501584;6685407;1;1400;2017;328;64;20;3;6;4;0;421
C12;TIKKURITIE;25501584;6685407;1;1500;2017;111;29;3;0;2;2;0;145
C12;TIKKURITIE;25501584;6685407;1;1515;2017;123;22;0;0;0;0;0;145
C12;TIKKURITIE;25501584;6685407;1;1530;2017;113;29;3;0;2;0;0;147
C12;TIKKURITIE;25501584;6685407;1;1545;2017;113;20;0;0;0;1;0;133
C12;TIKKURITIE;25501584;6685407;1;1600;2017;134;21;5;0;3;1;0;163
C12;TIKKURITIE;25501584;6685407;1;1615;2017;135;18;1;1;1;1;0;156
C12;TIKKURITIE;25501584;6685407;1;1630;2017;114;15;0;1;1;1;0;131
C12;TIKKURITIE;25501584;6685407;1;1645;2017;150;14;4;0;2;2;0;170
C12;TIKKURITIE;25501584;6685407;1;1700;2017;131;16;2;1;1;1;0;151
C12;TIKKURITIE;25501584;6685407;1;1715;2017;126;9;1;0;2;0;0;138
C12;TIKKURITIE;25501584;6685407;1;1730;2017;112;6;3;0;1;0;0;122
C12;TIKKURITIE;25501584;6685407;1;1745;2017;121;10;1;0;2;3;0;134
C12;TIKKURITIE;25501584;6685407;1;1800;2017;406;39;9;0;6;4;0;460
C12;TIKKURITIE;25501584;6685407;1;1900;2017;300;22;3;2;2;15;0;329
C12;TIKKURITIE;25501584;6685407;1;2000;2017;269;18;4;0;7;3;0;298
C12;TIKKURITIE;25501584;6685407;1;2100;2017;184;16;3;0;5;0;0;208
C12;TIKKURITIE;25501584;6685407;1;2200;2017;125;11;2;0;3;0;0;141
C12;TIKKURITIE;25501584;6685407;1;2300;2017;64;6;1;0;2;0;0;73
C12;TIKKURITIE;25501584;6685407;2;0;2017;35;3;1;0;1;0;0;40
C12;TIKKURITIE;25501584;6685407;2;100;2017;24;2;0;0;1;0;0;27
C12;TIKKURITIE;25501584;6685407;2;200;2017;17;1;0;0;0;0;0;18
C12;TIKKURITIE;25501584;6685407;2;300;2017;17;1;0;0;0;0;0;18
C12;TIKKURITIE;25501584;6685407;2;400;2017;51;3;2;0;2;0;0;58
C12;TIKKURITIE;25501584;6685407;2;500;2017;83;7;2;0;2;0;0;94
C12;TIKKURITIE;25501584;6685407;2;600;2017;33;7;7;4;7;0;0;58
C12;TIKKURITIE;25501584;6685407;2;615;2017;52;15;6;0;4;1;0;77
C12;TIKKURITIE;25501584;6685407;2;630;2017;80;21;8;4;4;1;0;117
C12;TIKKURITIE;25501584;6685407;2;645;2017;84;13;7;2;4;0;0;110
C12;TIKKURITIE;25501584;6685407;2;700;2017;81;21;1;1;3;0;0;107
C12;TIKKURITIE;25501584;6685407;2;715;2017;90;20;5;1;1;0;0;117
C12;TIKKURITIE;25501584;6685407;2;730;2017;129;20;1;0;3;1;0;153
C12;TIKKURITIE;25501584;6685407;2;745;2017;137;21;5;0;1;1;0;164
C12;TIKKURITIE;25501584;6685407;2;800;2017;123;26;8;2;2;1;0;161
C12;TIKKURITIE;25501584;6685407;2;815;2017;120;25;3;0;3;1;0;151
C12;TIKKURITIE;25501584;6685407;2;830;2017;76;15;4;0;0;0;0;95
C12;TIKKURITIE;25501584;6685407;2;845;2017;114;12;4;1;2;4;0;133
C12;TIKKURITIE;25501584;6685407;2;900;2017;303;52;19;1;7;6;0;382
C12;TIKKURITIE;25501584;6685407;2;1000;2017;259;74;9;5;4;3;0;351
C12;TIKKURITIE;25501584;6685407;2;1100;2017;309;58;21;0;3;9;0;391
C12;TIKKURITIE;25501584;6685407;2;1200;2017;295;73;17;2;4;2;0;391
C12;TIKKURITIE;25501584;6685407;2;1300;2017;344;69;15;3;6;0;0;437
C12;TIKKURITIE;25501584;6685407;2;1400;2017;361;62;24;3;7;2;0;457
C12;TIKKURITIE;25501584;6685407;2;1500;2017;115;15;3;0;2;2;0;135
C12;TIKKURITIE;25501584;6685407;2;1515;2017;90;12;3;0;1;3;0;106
C12;TIKKURITIE;25501584;6685407;2;1530;2017;124;23;5;0;2;1;0;154
C12;TIKKURITIE;25501584;6685407;2;1545;2017;120;15;2;0;2;3;0;139
C12;TIKKURITIE;25501584;6685407;2;1600;2017;147;14;3;0;2;0;0;166
C12;TIKKURITIE;25501584;6685407;2;1615;2017;152;18;2;3;1;0;0;176
C12;TIKKURITIE;25501584;6685407;2;1630;2017;135;11;1;0;2;5;0;149
C12;TIKKURITIE;25501584;6685407;2;1645;2017;139;15;1;0;1;1;0;156
C12;TIKKURITIE;25501584;6685407;2;1700;2017;126;13;4;1;2;1;0;146
C12;TIKKURITIE;25501584;6685407;2;1715;2017;93;5;2;1;2;0;0;103
C12;TIKKURITIE;25501584;6685407;2;1730;2017;111;9;2;0;0;2;0;122
C12;TIKKURITIE;25501584;6685407;2;1745;2017;115;6;2;0;1;0;0;124
C12;TIKKURITIE;25501584;6685407;2;1800;2017;394;31;10;1;2;1;0;438
C12;TIKKURITIE;25501584;6685407;2;1900;2017;308;48;5;2;12;1;0;375
C12;TIKKURITIE;25501584;6685407;2;2000;2017;264;21;5;0;6;0;0;296
C12;TIKKURITIE;25501584;6685407;2;2100;2017;203;16;3;0;4;0;0;226
C12;TIKKURITIE;25501584;6685407;2;2200;2017;97;8;2;0;2;0;0;109
C12;TIKKURITIE;25501584;6685407;2;2300;2017;66;6;1;0;1;0;0;74
C13;V.PORVOONTIE;25504251;6684609;1;0;2017;30;4;1;0;0;0;0;35
C13;V.PORVOONTIE;25504251;6684609;1;100;2017;12;2;1;0;0;0;0;15
C13;V.PORVOONTIE;25504251;6684609;1;200;2017;20;2;0;0;0;0;0;22
C13;V.PORVOONTIE;25504251;6684609;1;300;2017;12;1;1;0;0;0;0;14
C13;V.PORVOONTIE;25504251;6684609;1;400;2017;39;5;2;0;0;0;0;46
C13;V.PORVOONTIE;25504251;6684609;1;500;2017;120;16;7;2;2;0;0;147
C13;V.PORVOONTIE;25504251;6684609;1;600;2017;54;5;5;0;0;0;0;64
C13;V.PORVOONTIE;25504251;6684609;1;615;2017;83;8;5;0;0;0;0;96
C13;V.PORVOONTIE;25504251;6684609;1;630;2017;129;16;10;0;0;0;0;155
C13;V.PORVOONTIE;25504251;6684609;1;645;2017;163;33;24;0;0;0;0;220
C13;V.PORVOONTIE;25504251;6684609;1;700;2017;119;43;7;1;2;1;0;172
C13;V.PORVOONTIE;25504251;6684609;1;715;2017;100;29;5;3;1;0;0;138
C13;V.PORVOONTIE;25504251;6684609;1;730;2017;144;46;6;0;2;2;0;198
C13;V.PORVOONTIE;25504251;6684609;1;745;2017;153;47;9;0;0;3;0;209
C13;V.PORVOONTIE;25504251;6684609;1;800;2017;147;30;14;0;2;2;0;193
C13;V.PORVOONTIE;25504251;6684609;1;815;2017;87;30;10;2;2;1;0;131
C13;V.PORVOONTIE;25504251;6684609;1;830;2017;93;44;10;4;0;1;0;151
C13;V.PORVOONTIE;25504251;6684609;1;845;2017;88;37;6;1;1;0;0;133
C13;V.PORVOONTIE;25504251;6684609;1;900;2017;216;104;28;4;6;5;0;358
C13;V.PORVOONTIE;25504251;6684609;1;1000;2017;220;97;30;5;4;2;0;356
C13;V.PORVOONTIE;25504251;6684609;1;1100;2017;244;105;21;4;7;3;0;381
C13;V.PORVOONTIE;25504251;6684609;1;1200;2017;270;88;31;3;6;3;0;398
C13;V.PORVOONTIE;25504251;6684609;1;1300;2017;316;96;40;9;4;3;0;465
C13;V.PORVOONTIE;25504251;6684609;1;1400;2017;349;93;27;6;3;11;0;478
C13;V.PORVOONTIE;25504251;6684609;1;1500;2017;95;23;11;3;1;3;0;133
C13;V.PORVOONTIE;25504251;6684609;1;1515;2017;122;18;8;2;1;1;0;151
C13;V.PORVOONTIE;25504251;6684609;1;1530;2017;128;18;6;1;1;4;0;154
C13;V.PORVOONTIE;25504251;6684609;1;1545;2017;117;18;2;2;0;0;0;139
C13;V.PORVOONTIE;25504251;6684609;1;1600;2017;133;15;7;2;1;3;0;158
C13;V.PORVOONTIE;25504251;6684609;1;1615;2017;145;13;6;0;1;2;0;165
C13;V.PORVOONTIE;25504251;6684609;1;1630;2017;144;22;5;3;0;1;0;174
C13;V.PORVOONTIE;25504251;6684609;1;1645;2017;101;23;3;1;1;3;0;129
C13;V.PORVOONTIE;25504251;6684609;1;1700;2017;98;10;5;1;1;0;0;115
C13;V.PORVOONTIE;25504251;6684609;1;1715;2017;110;13;7;1;1;2;0;132
C13;V.PORVOONTIE;25504251;6684609;1;1730;2017;97;16;3;0;2;2;0;118
C13;V.PORVOONTIE;25504251;6684609;1;1745;2017;119;11;0;0;1;0;0;131
C13;V.PORVOONTIE;25504251;6684609;1;1800;2017;336;43;9;0;6;2;0;394
C13;V.PORVOONTIE;25504251;6684609;1;1900;2017;270;41;8;0;15;0;0;334
C13;V.PORVOONTIE;25504251;6684609;1;2000;2017;230;29;13;1;3;0;0;276
C13;V.PORVOONTIE;25504251;6684609;1;2100;2017;134;18;7;1;1;0;0;161
C13;V.PORVOONTIE;25504251;6684609;1;2200;2017;89;11;4;1;1;0;0;106
C13;V.PORVOONTIE;25504251;6684609;1;2300;2017;41;6;2;0;0;0;0;49
C13;V.PORVOONTIE;25504251;6684609;2;0;2017;24;2;2;0;0;0;0;28
C13;V.PORVOONTIE;25504251;6684609;2;100;2017;15;1;1;0;0;0;0;17
C13;V.PORVOONTIE;25504251;6684609;2;200;2017;18;2;2;0;0;0;0;22
C13;V.PORVOONTIE;25504251;6684609;2;300;2017;12;1;1;0;0;0;0;14
C13;V.PORVOONTIE;25504251;6684609;2;400;2017;31;3;2;0;0;0;0;36
C13;V.PORVOONTIE;25504251;6684609;2;500;2017;125;14;6;2;2;0;0;149
C13;V.PORVOONTIE;25504251;6684609;2;600;2017;55;6;6;0;0;0;0;67
C13;V.PORVOONTIE;25504251;6684609;2;615;2017;62;4;4;0;0;1;0;70
C13;V.PORVOONTIE;25504251;6684609;2;630;2017;101;8;13;0;5;1;0;127
C13;V.PORVOONTIE;25504251;6684609;2;645;2017;101;8;12;0;2;2;0;123
C13;V.PORVOONTIE;25504251;6684609;2;700;2017;76;21;10;1;1;0;0;109
C13;V.PORVOONTIE;25504251;6684609;2;715;2017;95;15;15;0;2;0;0;127
C13;V.PORVOONTIE;25504251;6684609;2;730;2017;101;32;10;1;0;0;0;144
C13;V.PORVOONTIE;25504251;6684609;2;745;2017;107;19;7;1;1;2;0;135
C13;V.PORVOONTIE;25504251;6684609;2;800;2017;121;27;6;9;1;3;0;164
C13;V.PORVOONTIE;25504251;6684609;2;815;2017;89;26;10;2;0;2;0;127
C13;V.PORVOONTIE;25504251;6684609;2;830;2017;82;27;7;4;2;2;0;122
C13;V.PORVOONTIE;25504251;6684609;2;845;2017;76;15;6;1;1;2;0;99
C13;V.PORVOONTIE;25504251;6684609;2;900;2017;254;99;34;5;4;2;0;396
C13;V.PORVOONTIE;25504251;6684609;2;1000;2017;252;97;42;5;7;7;0;403
C13;V.PORVOONTIE;25504251;6684609;2;1100;2017;291;94;28;4;5;2;0;422
C13;V.PORVOONTIE;25504251;6684609;2;1200;2017;291;131;34;6;7;2;0;469
C13;V.PORVOONTIE;25504251;6684609;2;1300;2017;325;126;41;9;7;3;0;508
C13;V.PORVOONTIE;25504251;6684609;2;1400;2017;418;115;24;7;3;4;0;567
C13;V.PORVOONTIE;25504251;6684609;2;1500;2017;150;27;11;2;1;1;0;191
C13;V.PORVOONTIE;25504251;6684609;2;1515;2017;134;39;6;3;1;2;0;183
C13;V.PORVOONTIE;25504251;6684609;2;1530;2017;175;40;7;2;0;1;0;224
C13;V.PORVOONTIE;25504251;6684609;2;1545;2017;183;42;6;0;1;2;0;232
C13;V.PORVOONTIE;25504251;6684609;2;1600;2017;193;43;8;2;1;1;0;247
C13;V.PORVOONTIE;25504251;6684609;2;1615;2017;180;36;1;0;0;2;0;217
C13;V.PORVOONTIE;25504251;6684609;2;1630;2017;156;40;2;1;1;2;0;200
C13;V.PORVOONTIE;25504251;6684609;2;1645;2017;144;24;4;3;1;2;0;176
C13;V.PORVOONTIE;25504251;6684609;2;1700;2017;135;19;6;1;0;1;0;161
C13;V.PORVOONTIE;25504251;6684609;2;1715;2017;122;19;5;1;1;2;0;148
C13;V.PORVOONTIE;25504251;6684609;2;1730;2017;106;19;2;1;1;1;0;129
C13;V.PORVOONTIE;25504251;6684609;2;1745;2017;125;14;0;0;2;1;0;141
C13;V.PORVOONTIE;25504251;6684609;2;1800;2017;391;46;6;3;7;5;0;453
C13;V.PORVOONTIE;25504251;6684609;2;1900;2017;296;34;12;0;5;1;0;347
C13;V.PORVOONTIE;25504251;6684609;2;2000;2017;237;28;10;3;3;0;0;281
